u1,fresho,farm fresh,mother dairy,fresho,hershey's,maza,balaji,vanity,ikea,,,,,,,,,,,,,,,,,,,,,,,
u2,hellman,alpenlibe,times of india ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,licious,licious,nature basket,amul,britannia ,winkies ,fresho,nescafe,budwieser,winkies,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,nutralite,Brandt,lays,sparkling ,bisleri,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,mother dairy,licious,misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,savoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,pepsi,maza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,exotic flora,exotic flora,chitale,fresho,softouch,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,chitale,bisleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,amul,sunfeast ,amul,amul,nescafe,sparkling ,budwieser,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,exotic flora,nature basket,chitale,nestle ,amul,amul,nutralite,amul,winkies ,everest ,kinley,real,balaji,,,,,,,,,,,,,,,,,,
u2,aqua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,mother dairy,amul,mother dairy,winkies,amul,aqua,kingfisher ,menakao,,,,,,,,,,,,,,,,,,,,,,,
u5,budwieser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,fresho,fresho,nature basket,mother dairy,nutralite,fresho,nutralite,real,vanity,,,,,,,,,,,,,,,,,,,,,,
u2,balaji,alpenlibe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,britannia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,farm fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,exotic flora,farm fresh,amul,fresho,sula riesling,tide ,softouch,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,tropicana,pulse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,mother dairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,amul,amul,bakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,britannia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,licious,sparkling ,real,balaji,boomer,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,fresho,amul,kwality walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,kingfisher ,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,kinley,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,mother dairy,sunfeast ,english oven ,lays,licious,sparkling ,kingfisher ,sette,akin,savoka,,,,,,,,,,,,,,,,,,,,,,
u2,exotic flora,fresho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,licious,fresho,amul,amul,winkies ,fresho,softouch,nescafe ,bisleri,sparkling ,tropicana,lays,cantare,surf excel,ikea,,,,,,,,,,,,,,,,,
u4,mansion house,absolut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,mother dairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,kingfisher ,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,farm fresh,amul,milky mist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,lays,nature basket,exotic flora,fresho,fresho,nature basket ,farm fresh,mother dairy,amul,britannia ,monginis,fresho,tropicana,toblerone,exotic flora ,suprino,,,,,,,,,,,,,,,,
u4,maza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,amul,britannia ,britannia ,toblerone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,bisleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,fresho,chitale ,Rex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,quickee,mother dairy ,fresho,kinley,vim,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,amul,monginis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,budwieser,absolut,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,exotic flora,amul,mother dairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,nestle,britannia ,the hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,exotic flora,fresho,bisleri,times of india ,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,times of india ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,sparkling ,kingfisher ,york arros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,exotic flora,sunfeast ,bisleri,sparkling ,kingfisher ,sula riesling,akin,,,,,,,,,,,,,,,,,,,,,,,,,
u3,bisleri,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,tuborg,centre fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,nature basket,amul,chitale,licious,english oven ,clay craft,suprino,,,,,,,,,,,,,,,,,,,,,,,,
u1,english oven ,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,fresho,amul,mother dairy,winkies ,nutralite,bisleri,sparkling ,pulse,the hindu,,,,,,,,,,,,,,,,,,,,,,,
u3,fresho,nature basket,amul,mother dairy,kinley,kingfisher ,toblerone,cantare,,,,,,,,,,,,,,,,,,,,,,,,
u4,nature basket,amul,nescafe,aqua,real,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,sparkling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,exotic flora,fresho,nature basket,amul,mother dairy,surf excel,softouch,vanity,suprino,,,,,,,,,,,,,,,,,,,,,,,
u2,britannia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,amul,britannia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,kinley,english oven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,chitale,amul,bikaji,monginis,sparkling ,tropicana,toblerone,nomad,,,,,,,,,,,,,,,,,,,,,,,,
u1,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,fresho,mother dairy,chitale ,amul,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,mother dairy,coca cola,bisleri,times of india ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,amul,kinley,belgian ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,chitale,monginis,fresho,suprino,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,licious,nature basket,mother dairy,chitale,britannia ,amul,maggi,tuborg,tide ,,,,,,,,,,,,,,,,,,,,,,,
u2,fresho,fresho,farm fresh,chitale,mother dairy,mother dairy,exotic flora,amul,fresho,nutella,winkies,suprino,,,,,,,,,,,,,,,,,,,,
u3,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,fresho,fresho,farm fresh,amul,britannia ,britannia ,sparkling ,ikea,,,,,,,,,,,,,,,,,,,,,,,
u5,chitale,amul,fresho,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,times of india ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,amul ,winkies,madhur ,nescafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,exotic flora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,bru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,licious,nature basket ,mother dairy,chitale ,amul,winkies,monginis,,,,,,,,,,,,,,,,,,,,,,,,,
u1,amul,canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,quickee,fresho,fresho,nature basket,nutralite,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,amul,chitale,amul,coca cola,clay craft,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,winkies,sparkling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,nature basket,britannia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,nature basket,fresho,exotic flora,exotic flora,nature basket ,farm fresh,britannia ,english oven ,mapro,Purepet,,,,,,,,,,,,,,,,,,,,,,
u4,chitale,chitale,mother dairy,amul,britannia ,bisleri,kinley,real,times of india ,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,britannia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,ferrero,canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,nature basket,nature basket,mother dairy,nutralite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,chitale,mother dairy,haldiram,winkies,britannia ,exotic flora,tropicana,english oven,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,britannia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,times of india ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,fresho,exotic flora,amul,amul,amul,winkies ,english oven ,wheat ,,,,,,,,,,,,,,,,,,,,,,,,
u3,winkies,bisleri,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,winkies,oetkar,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,absolut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,mother dairy,chitale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,exotic flora,coca cola,monginis,nykaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,amul,bisleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,amul,britannia ,britannia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,fresho,nutralite,licious,britannia ,nutralite,sparkling ,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,chitale,nykaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,nestle,amul ,bru,drupak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,licious,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,amul,winkies ,monginis,di martino,amul,madhur ,sparkling ,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,farm fresh,mother dairy,nutralite ,britannia ,la casa,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,exotic flora,nature basket,nature basket,farm fresh,amul,bakers,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,exotic flora,britannia ,wonderchef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,tuborg,the hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,pedigree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,lays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,fresho,mother dairy,fortune,whiskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,exotic flora,farm fresh,mother dairy,britannia ,madhur ,nescafe,bisleri,real,,,,,,,,,,,,,,,,,,,,,,,,
u4,mother dairy,winkies,britannia ,aqua,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,fresho,disano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,farm fresh,britannia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,mother dairy,suprino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,bisleri,sparkling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,fresho,nature basket,mother dairy,fresho,nutralite,budwieser,nykaa,,,,,,,,,,,,,,,,,,,,,,,,
u1,licious ,amul,amul,amul,mother dairy,fresho,britannia ,britannia ,patanjali,maza,drupak,aspire solutions,,,,,,,,,,,,,,,,,,,,
u2,bilinksi,licious,exotic flora,exotic flora,nature basket ,farm fresh,mother dairy,ferrero,nestle ,chitale,britannia ,amul,winkies ,hellman,budwieser,belgian ,alpenlibe,,,,,,,,,,,,,,,
u3,bikaji,exotic flora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,oetkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,chitale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,nature basket,ferrero,nutralite,fresho,winkies,winkies ,britannia ,monginis,britannia ,alpenlibe,prestige,,,,,,,,,,,,,,,,,,,,
u2,exotic flora,nature basket ,farm fresh,mother dairy,chitale,mother dairy,fresho,britannia ,amul,veeba,aqua,,,,,,,,,,,,,,,,,,,,,
u3,exotic flora,chitale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,britannia ,suprino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,nature basket ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,nature basket ,amul,winkies,fresho,bru,kinley,english oven,,,,,,,,,,,,,,,,,,,,,,,,
u2,amul,monginis,aqua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,fresho,licious,nature basket,amul,amul,winkies ,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,quickee,fresho,britannia ,kinley,smirnoff,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,fresho,farm fresh,amul,haldiram,amul,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,amul,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,quickee,exotic flora,exotic flora,amul,patanjali,nescafe,kinley,ikea,,,,,,,,,,,,,,,,,,,,,,,,
u3,winkies,fiable cleantech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,britannia ,fortune,kingfisher ,belgian ,nykaa,savoka,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,mother dairy,britannia ,kingfisher ,times of india ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,exotic flora,coca cola,amul,kingfisher ,akin,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,fresho,britannia ,english oven ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,fresho,mother dairy,winkies,naturefresh,veeba,winkies,fresho,vanity,clay craft,,,,,,,,,,,,,,,,,,,,,,,
u4,amul,nescafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,knorr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,exotic flora,nature basket ,mother dairy,patanjali,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,licious ,fresho,nature basket,exotic flora,vadilal,britannia ,madhur ,,,,,,,,,,,,,,,,,,,,,,,,,
u3,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,pepsi,chings,nutella,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,exotic flora,fresho,exotic flora,fresho,nature basket,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,mother dairy,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,nature basket,amul,winkies,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,licious,fresho,nature basket,amul,pepsi,budwieser,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,quickee,licious,fresho,nature basket ,mother dairy,amul,fresho,oetkar,fresho,balaji,,,,,,,,,,,,,,,,,,,,,,
u2,licious,nestle,kingfisher ,lushomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,amul,nutralite,madhur ,budwieser,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,amul,amul,amul,licious,britannia ,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,exotic flora,haldiram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,nature basket,amul,trustbasket,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,exotic flora,farm fresh,mother dairy,amul,disano,patanjali,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,bisleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,meatigo ,nature basket,exotic flora,nutralite,surf excel,softouch,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,nature basket,amul,mother dairy,nutella,winkies,britannia,akin,,,,,,,,,,,,,,,,,,,,,,,,
u2,pril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,nature basket,amul,amul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,mother dairy,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,licious,nutralite,kinley,lizol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,exotic flora,farm fresh,mother dairy,fresho,ashirwad,patanjali,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,hapillo,nature basket,angostura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,winkies,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,kinley,menakao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,britannia ,maggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,fresho,bisleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,nature basket,amul,winkies ,winkies ,nutralite,hershey's,real,times of india ,,,,,,,,,,,,,,,,,,,,,,,,
u5,mother dairy,tropicana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,quickee,nature basket,amul,mother dairy,fresho,britannia ,nykaa,vanity,,,,,,,,,,,,,,,,,,,,,,,,
u2,nature basket,amul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,winkies ,budwieser,the hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,mother dairy,britannia ,centre fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,licious,fresho,fresho,nutralite,amul,mother dairy,mother dairy,licious,amul,ikea,,,,,,,,,,,,,,,,,,,,,,
u2,pepsi,toblerone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,sette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,licious,chitale,english oven ,Whiskas ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,haldiram,alpenlibe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,english oven ,fortune,budwieser,cadbury ,menakao,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,menakao,nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,exotic flora,nature basket,fresho,smirnoff,tide ,clay craft,times of india ,,,,,,,,,,,,,,,,,,,,,,,,,
u5,kingfisher ,fratelli vitae chardonnay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,nivea,akin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,amul ,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,nature basket ,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,exotic flora,mother dairy,ching's,fresho,sparkling ,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,nature basket ,farm fresh,amul,knorr,budwieser,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,mother dairy,exotic flora,haldiram,fresho,britannia ,real,britannia,,,,,,,,,,,,,,,,,,,,,,,,
u2,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,winkies ,kingfisher ,tide ,ujala,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,milky mist,lays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,sparkling ,kingfisher ,smirnoff,sette,vanity,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,amul,nutralite,Whiskas ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,licious,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,exotic flora,exotic flora,sugarlite,akin,drupak,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,fresho,nature basket ,fresho,amul,mother dairy,sparkling ,kraft seeds,,,,,,,,,,,,,,,,,,,,,,,,,
u1,chitale,real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,sparkling ,english oven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,nature basket ,nature basket,amul,Rex,mansion house,suprino,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,fresho,nature basket,mother dairy,chitale,chitale,mother dairy,milky mist,winkies ,lays,tata,kinley,budwieser,nomad,,,,,,,,,,,,,,,,,,
u5,exotic flora,chitale ,sparkling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,budwieser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,nature basket,sparkling ,centre fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,exotic flora,nutralite,britannia ,licious,wag & love,suprino,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,ferrero,la casa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,amul,winkies,english oven ,times of india ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,fresho,nature basket,mother dairy,fresho,amul,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,licious,amul,winkies,patanjali,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,sunfeast ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,nature basket,mother dairy,licious,dabur,lays,fresho,ikea,,,,,,,,,,,,,,,,,,,,,,,,
u5,mother dairy,nescafe ,lays,belgian ,solimo,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,amul,monginis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,winkies,clay craft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,licious,chitale,britannia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,absolut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,chitale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,continental,fresho,toblerone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,amul,chitale,mother dairy,winkies,beco,toblerone,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,licious,fresho,kinley,nivea,suprino,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,winkies,monginis,madhur ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,fresho,exotic flora,fresho,sunfeast ,exotic flora,disano,amul,marshmallow,surf excel,softouch,,,,,,,,,,,,,,,,,,,,,,
u4,mother dairy ,sparkling ,amul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,britannia ,bru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,licious,mother dairy,nutralite,sunfeast ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,aqua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,sparkling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,exotic flora,bikaji,real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,licious,fresho,amul,winkies,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,bru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,winkies,york arros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,nature basket,naturefresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,tuborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,monginis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,bikaji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,amul,fresho,haldiram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,britannia ,winkies ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,sparkling ,budwieser,smirnoff,sette,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,amul,britannia ,the hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,mother dairy,amul,ferrero,maza,cocon,roll fom,fiable cleantech,times of india ,,,,,,,,,,,,,,,,,,,,,,,,
u2,fresho,amul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,licious,nutralite,winkies ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,budwieser,absolut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,nature basket,amul,sunfeast ,amul,milky mist,patanjali,nescafe,sparkling ,tropicana,fresho,,,,,,,,,,,,,,,,,,,,,,
u2,amul,amul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,exotic flora,kinley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,bru,nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,quickee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,licious ,chitale,mother dairy,bikaji,Whiskas ,times of india ,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,amul,amul,bisleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,fresho,mother dairy,amul,ferrero,winkies,fortune,suhana,chings,kinley,britannia,akin,ikea,,,,,,,,,,,,,,,,,,,,
u4,nature basket,fresho,exotic flora,mother dairy,britannia ,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,winkies,kinley,centre fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,kingfisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,fresho,fresho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,britannia ,vadilal,monginis,vivanda,lifebuoy,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,exotic flora,exotic flora,amul,english oven ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u5,pepsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1,fresho,nature basket ,britannia ,monginis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u2,fresho,exotic flora,mother dairy,english oven ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u3,amul,tuborg,ikea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u4,fresho,lays,nature basket,britannia ,britannia ,sparkling ,sula riesling,,,,,,,,,,,,,,,,,,,,,,,,,
